budget,revenue,movie_wikidata_id
,,Q3282582
,,Q3765055
,,Q3791392
,,Q3823177
,,Q3954194
,,Q3986109
,,Q3988012
,,Q4500480
,,Q4708413
,,Q4711055
,,Q4784360
,,Q4859547
,,Q5027616
,,Q5068089
,,Q5189889
,,Q5351393
,,Q5428314
,,Q5434164
,,Q5742778
,,Q6012651
,,Q6365593
,,Q6425155
,,Q6690550
,,Q6912929
,,Q6931594
,,Q7187337
,,Q7269740
,,Q7445957
,,Q7524706
,,Q7553933
,,Q7653808
,,Q7726567
500000,,Q7749920
,,Q7751194
,,Q7754945
,,Q7756699
,,Q7758574
,,Q7780975
,,Q7782832
,,Q7797779
,,Q7797843
,,Q7831577
,,Q7836080
,,Q7897573
,,Q7927821
,,Q12126359
,,Q12127256
,,Q12186754
,,Q16168618
,,Q16255933
,,Q19516156
11000000,81900459,Q103569
92000000,110515313,Q380981
,,Q464315
,,Q471932
,,Q488496
6200000,54766923,Q503313
,,Q552775
,,Q568858
,,Q604273
,,Q694812
,,Q784181
60000000,,Q860461
,,Q971492
2595174.88,,Q1028596
,,Q1284313
40000000,,Q1332263
,,Q1417915
,,Q1748231
,,Q1804851
,,Q1976473
,,Q2275081
,,Q2293735
,,Q2294492
,,Q2415507
,,Q2484705
,,Q2533567
,,Q2699647
,,Q2944294
,,Q3012553
,,Q3153950
,,Q3196641
,,Q3395919
,,Q3410840
,,Q3519310
,,Q3531952
,,Q3549392
,,Q3607031
,,Q3701907
,,Q3794525
,,Q3857811
,,Q3926963
,,Q4020575
,,Q4659359
,,Q4672932
,,Q4728889
,,Q4812367
,,Q4866216
,,Q4898498
,,Q4952573
,,Q5065976
,,Q5072048
,,Q5089250
,,Q5180032
,,Q5180393
,,Q5318366
,,Q5416064
,,Q5500829
,,Q5609139
,,Q6123066
,,Q6348344
,,Q6728405
,,Q6943412
,,Q7127546
,,Q7128499
,,Q7135510
,,Q7203434
,,Q7388676
,,Q7462569
,,Q7508311
,,Q7523568
,,Q7696475
,,Q7729233
,,Q7733674
,,Q7733739
,,Q7764883
,,Q7785554
,,Q7857237
,,Q7971294
,,Q8057153
,,Q8564945
,,Q17058384
,,Q18431
,,Q36739
,,Q112572
,,Q144483
31500000,83471511,Q182692
2479000,7705225,Q202548
,,Q387694
,,Q466961
,,Q682407
,,Q707986
,,Q765339
,,Q915938
,,Q939084
,,Q942453
,,Q1043749
,,Q1159402
,,Q1464998
,,Q1579593
,,Q1747301
,,Q1747999
,,Q1766043
,,Q1808387
,,Q1849902
,,Q2091344
,,Q2335138
10000000,,Q2364018
,,Q2373306
,,Q2542479
,,Q2892662
,,Q3212135
,,Q3282326
,,Q3282407
,,Q3520780
,,Q3828980
,,Q3976726
,,Q3992115
,,Q4107350
,,Q4155678
,,Q4288116
,,Q4415149
,,Q4518058
,,Q4658315
,,Q4661167
,,Q4752039
,,Q4762152
,,Q4830155
,,Q4949881
,,Q4997970
,,Q5015414
,,Q5099606
,,Q5169659
,,Q5183174
,,Q5304232
,,Q5310123
,,Q5469734
,,Q5577102
,,Q5976149
,,Q5977555
,,Q5980156
,,Q5991059
,,Q6007627
,,Q6091610
,,Q6684475
,,Q6703659
,,Q6928931
,,Q7033245
,,Q7165971
,,Q7242893
,,Q7259456
,,Q7397076
,,Q7506484
,,Q7564533
,,Q7564768
,,Q7633626
,,Q7715945
,,Q7720450
,,Q7720677
,,Q7830352
,,Q7838739
,,Q7973133
,,Q7993964
,,Q7995501
,,Q11039321
,,Q11684251
,,Q14475136
,,Q17020576
,,Q151715
50000000,110200000,Q221820
,,Q332085
,,Q426272
,,Q431531
,,Q468173
,,Q487541
,,Q488120
,,Q512192
,,Q552560
15000000,44862187,Q558102
,,Q590352
3500000,4400000,Q1168696
,,Q1197775
,,Q1200597
,,Q1212609
,,Q1406108
,,Q1581493
,,Q1601568
,,Q1666238
,,Q1725954
,,Q1875134
,,Q1888824
,,Q2027193
,,Q2415074
,,Q2418958
,,Q2996690
,,Q3136876
,,Q3214155
,,Q3222987
,,Q3225450
,,Q3228244
,,Q3327151
,,Q3419705
,,Q3490514
,,Q3772068
,,Q3838039
,,Q3989129
,,Q4087329
,,Q4184034
,,Q4316214
,,Q4661623
,,Q4934574
,,Q4985542
,,Q5017590
,,Q5026610
,,Q5151739
,,Q5216000
,,Q5244645
,,Q5380164
,,Q5437675
,,Q5493949
,,Q6173124
,289246,Q6301408
,,Q6801039
,,Q7091839
,,Q7192691
,,Q7316696
,,Q7423894
,,Q7492845
,,Q7503448
,,Q7629386
,,Q7651747
,,Q7666255
,,Q7688653
,,Q7710279
,,Q7737987
,,Q7740103
,,Q7740531
,,Q7740681
,,Q7753319
,,Q7756707
,,Q7764891
,,Q7766745
,,Q7786615
,,Q7800566
,,Q8036837
,,Q8052648
,,Q8055843
,,Q8076788
,,Q12124792
,,Q12126175
,,Q12985176
,,Q16255125
,,Q17050061
,,Q17070333
90000000,233632142,Q213411
,,Q227540
19000000,141407024,Q460379
,,Q586960
,,Q604150
80000000,140000000,Q622763
,,Q660699
,,Q767277
,,Q862691
10000000,18000000,Q1076823
,,Q1168051
,,Q1355172
,,Q1586378
,,Q1615188
,,Q1615593
,,Q1848202
,,Q1976506
,,Q2041360
,,Q2220024
,,Q2298281
,,Q2509374
,,Q2704717
,,Q2972320
,,Q3139409
,,Q3220983
,,Q3225701
,,Q3419997
,,Q3460360
,,Q3499588
,,Q3519822
,,Q3548421
,,Q3818763
,,Q3978565
,,Q4390289
,,Q4655543
,,Q4659256
,,Q4662834
,,Q4682538
,,Q4695117
,,Q4800902
,,Q4807364
,,Q4828340
,,Q4857129
,,Q4951739
,,Q5071917
,,Q5261161
,,Q5350175
,,Q5557242
,,Q5557402
,,Q5564456
,,Q5989107
,,Q6089617
,,Q6204157
,,Q6506113
,,Q6545256
,,Q6682514
,,Q6747963
,,Q6929402
,,Q7061709
,,Q7111166
,,Q7111845
,,Q7166419
,,Q7195032
,,Q7248299
,,Q7255742
,,Q7286793
,,Q7335455
,,Q7666474
,,Q7714155
,,Q7718026
,,Q7720731
,,Q7727230
,,Q7727756
,,Q7729662
,,Q7730887
,,Q7748653
,,Q7853587
,,Q7858009
,,Q7882116
,,Q7927159
,,Q7929410
,,Q8057011
,,Q10302218
,,Q10959936
,,Q12125753
,,Q12126317
,,Q12996703
,,Q4005
,,Q158474
,,Q209913
,,Q211278
,25400000,Q401916
,,Q460610
,,Q623115
600000000,,Q699224
,,Q839317
,,Q867138
,,Q927961
,,Q1095987
,,Q1138137
,,Q1167260
,,Q1199337
,,Q1278397
,,Q1305072
,,Q1479652
,,Q1591051
,,Q1632819
,,Q2035289
,,Q2154594
,,Q2292071
,,Q2357434
,,Q2366184
,,Q2414388
,,Q2466298
,,Q2605468
,,Q2656671
,,Q2855921
,,Q2975411
,,Q3367009
,,Q3500400
,,Q3506526
,,Q3793168
,,Q3849394
,,Q3849587
,,Q4004300
,,Q4312759
,,Q4539980
,,Q4545961
,,Q4656971
,,Q4657685
,,Q4662757
,,Q4728503
,,Q4750685
,,Q4884621
,,Q4959570
,,Q5003830
,,Q5018944
,,Q5094968
,,Q5139132
,,Q5169684
,,Q5280980
,,Q5306368
,,Q5320309
,,Q5326990
,,Q5530079
,,Q5683107
,,Q5897695
,,Q6304910
,,Q6363653
,,Q6463643
,,Q6729473
,,Q6913233
,,Q6948553
,,Q7091100
,,Q7132645
,,Q7387255
,,Q7514655
,,Q7520748
,,Q7565256
,,Q7569044
,,Q7731209
,,Q7736467
,,Q7737626
,,Q7742584
,,Q7743182
,,Q7752604
,,Q7763646
,,Q7900462
,,Q7912338
,,Q8072601
,,Q8076398
,,Q12118080
,,Q12129910
,,Q12135681
,,Q15983163
,,Q16249064
,,Q149406
,,Q205413
5500000,8430492,Q208424
33000000,104155843,Q221104
,,Q369797
,,Q370313
,,Q470499
,,Q484235
,,Q511840
90000000,120620254,Q537407
,,Q631841
,,Q687825
,,Q703011
20000000,17436509,Q754855
,,Q798336
,,Q845500
,,Q851825
,,Q1193937
,,Q1197364
1500000,,Q1280565
,,Q1331978
,,Q1372295
,,Q1479218
,,Q1545246
,,Q1571591
,,Q1628844
,,Q1755214
,,Q1985307
,,Q2056859
,,Q2384281
,,Q2405658
,,Q2474162
,,Q2514152
,,Q2602047
,,Q2602812
,,Q2939669
,,Q3204887
,,Q3283214
,,Q3290106
,,Q3428854
,,Q3650745
,,Q3736257
,,Q3801053
,,Q3980396
,,Q4097771
,,Q4656181
,,Q4657645
,,Q4767763
,,Q4949171
,,Q5043778
,,Q5151333
,,Q5227516
,,Q5247203
,,Q5467134
,,Q5477577
,,Q5658571
,,Q6109636
,,Q6116929
,,Q6136147
,,Q6245383
,,Q6434316
,,Q6770558
,,Q6945595
,,Q7091335
,,Q7134843
,,Q7296244
,,Q7339839
,,Q7642125
,,Q7673059
,,Q7737180
,,Q7737477
,,Q7770800
,,Q7785676
,,Q7832952
,,Q7929334
,,Q8031341
,,Q12127066
,,Q12155928
,,Q16889690
1900000,28262574,Q47221
,,Q129411
,,Q161845
,,Q408780
,,Q425669
,,Q474199
,,Q487889
,,Q610158
90000000,,Q633571
6841570,,Q642925
17000000,87892388,Q645735
,,Q701977
,,Q717174
,,Q760244
7623000,,Q938137
1214899,,Q1008351
,,Q1051525
,,Q1122571
,165615285,Q1145732
,,Q1216820
,,Q1305200
,,Q1418833
,,Q1519490
,,Q1800380
,,Q2346467
,,Q2492837
,,Q2564595
,,Q2601720
,,Q3117649
,,Q3211008
,,Q3226031
,,Q3227176
,,Q3280038
,,Q3282924
,,Q3348726
,,Q3536778
,,Q3624018
,,Q3787206
,,Q3882098
,,Q4043049
,,Q4187742
,,Q4373866
,,Q4468112
,,Q4674488
,,Q4761879
,,Q4790224
,,Q4818911
,,Q4820305
,,Q4901056
,,Q4950611
,,Q5253961
,,Q5350685
,,Q5352501
,,Q5449949
,,Q5506386
,,Q5580526
,,Q5605170
,,Q5619383
,,Q6013059
,,Q6321675
,,Q6425169
,103597.64,Q6463638
,,Q6480088
,,Q6683874
,,Q6803062
,,Q6838568
,,Q7091397
,,Q7150946
,,Q7316500
,,Q7439978
,,Q7490659
,,Q7697623
,,Q7712763
,,Q7721424
,,Q7743975
,,Q7752893
,,Q7755887
,,Q7758790
,,Q7773906
,,Q7809895
,,Q7810897
,,Q7924472
,,Q7927980
,,Q7992919
,,Q8059335
,,Q8061660
,,Q12128282
,,Q16248938
,,Q3998
,,Q122652
,,Q185053
200000000,415004880,Q187278
,,Q244900
7000000,,Q313659
100000,,Q331985
,,Q739533
,,Q762898
,,Q834391
,,Q1029529
,,Q1108733
,,Q1115830
,375700000,Q1146345
,,Q1194672
,,Q1217524
,,Q1241340
,,Q1250759
,,Q1339513
3600000,766075,Q1943424
,,Q2122765
,,Q2335241
,,Q2564625
,,Q2600005
,,Q2859009
,,Q2906074
,,Q3041112
,,Q3057830
,,Q3237191
,,Q3505434
,,Q3520801
,,Q3521737
,,Q3564816
,,Q3631400
,,Q3801236
,,Q3809488
,,Q3821480
,,Q3824288
,,Q4695124
,,Q4783631
,,Q4855112
,,Q4877917
,,Q4939275
,,Q4942837
,,Q4984016
,,Q5091988
,,Q5137298
,,Q5183258
,,Q5226479
,,Q5352367
,,Q5352458
,,Q5375054
,,Q5520907
,,Q5615136
,,Q5649156
,,Q5700965
,,Q6443927
,,Q6690377
,,Q6746985
,,Q6758602
,,Q6845816
,,Q6957226
,,Q7111839
,,Q7164413
,,Q7179532
,,Q7208656
1612065,,Q7332167
,,Q7460669
,,Q7535866
,,Q7572486
,,Q7622585
,,Q7632782
,,Q7639223
,,Q7713116
,,Q7737182
,,Q7742461
,,Q7749074
,,Q7776358
,,Q7846522
,,Q7856081
,,Q7858989
,,Q7898056
,,Q8075173
,,Q9019663
,,Q9635687
,,Q11001001
,,Q12269761
,,Q16252533
,,Q59408
,,Q221305
,,Q262977
,,Q285024
,,Q304923
,,Q333377
,,Q475138
,,Q591709
,,Q636222
178000,,Q688962
855000,,Q743795
,8546867,Q839908
,,Q939909
,,Q940014
20000,,Q1192679
,,Q1251251
,,Q1269678
,,Q1463361
,,Q1506263
,,Q1660328
,,Q1959922
,,Q1986856
,,Q2061896
,,Q2278814
,,Q2280650
,,Q2294282
,719968,Q2601332
,,Q2904207
,,Q3026421
,,Q3109069
,,Q3196607
,,Q3205242
,,Q3419772
,,Q3599003
,,Q3896347
,,Q3958320
,,Q3985729
,,Q3990888
12000000,2793214,Q4140606
,,Q4144871
,,Q4305151
,,Q4533336
,,Q4662666
,,Q4762319
,,Q4952641
,,Q5069028
,,Q5089146
,,Q5221958
,,Q5245298
,,Q5252806
,,Q5263912
,,Q5280985
,,Q5315159
,,Q5350225
,,Q5471600
,,Q5504145
,,Q6502164
,,Q6507520
,,Q6676038
,,Q6843005
,,Q6958209
,,Q7073379
,,Q7095423
,,Q7247340
,,Q7262850
,,Q7311477
,,Q7321959
,,Q7524681
,,Q7564435
,,Q7647232
,,Q7685383
,,Q7703856
,,Q7717526
,,Q7729923
,,Q7730764
,,Q7752039
,,Q7818753
,,Q7821502
,,Q7850070
,,Q8052779
,,Q12156008
,,Q13112905
,,Q15052370
,,Q203845
,,Q252568
,,Q253566
1750000,6459000,Q259937
,,Q301132
,,Q509323
,,Q582281
,,Q661244
,,Q696611
,,Q998048
,,Q1089466
,,Q1135293
,,Q1136185
,,Q1137831
,,Q1161636
,,Q1165071
,,Q1195274
,,Q1198412
,,Q1217355
,,Q1218938
,,Q1236069
,,Q1257200
,,Q1340984
,,Q1453226
,,Q1470767
,,Q1477243
,,Q1578341
,,Q1592170
,,Q1703680
,,Q1755258
1400000,2300000,Q1765497
,,Q1767472
,,Q1867499
,,Q2079913
,,Q2528654
,,Q2617110
,,Q3016813
,,Q3023914
,,Q3033823
,,Q3040858
,,Q3053397
,,Q3061008
,,Q3227570
,,Q3297504
,,Q3414141
,,Q3505816
,,Q3519706
,,Q3887720
,,Q3925282
,,Q4187788
,,Q4342758
,,Q4656109
,,Q5068881
,,Q5087854
,,Q5180090
,,Q5182708
,,Q5274443
,,Q5464693
,,Q5503508
,,Q5521243
,,Q5575678
,,Q5639250
,,Q5693013
,,Q5918754
,,Q6051662
,,Q6407524
,,Q6473329
,,Q7033337
,,Q7178780
,,Q7253850
,,Q7367991
,,Q7445972
,,Q7496879
,,Q7532912
,,Q7715675
,,Q7717016
,,Q7730955
,,Q7740711
,,Q7749310
,,Q7820228
,,Q7933322
,,Q12106812
,,Q12155689
,,Q13112241
,,Q38486
,,Q43968
,,Q80609
2300000,20966644,Q203574
,,Q270061
70000000,123000000,Q278997
,,Q378066
,,Q456822
10000000,28400000,Q492266
,,Q542430
,,Q594307
,,Q600709
,,Q617246
170000000,396592829,Q624603
,,Q632680
,,Q643344
,,Q660727
18000000,1738611,Q749988
,,Q844303
,,Q936295
,,Q1125223
,,Q1159835
,,Q1297969
,,Q1607103
,,Q1655139
,,Q1705378
,,Q1778009
,,Q1888486
,,Q2040506
,,Q2084122
,,Q2246567
,,Q2268591
,,Q2295192
,,Q2567396
,,Q2740346
,,Q2918032
,,Q3006669
,,Q3224886
,,Q3414563
,,Q3644566
,,Q3777253
,,Q3790756
,,Q4657162
,,Q4804228
,,Q4838875
,,Q4881285
,,Q4900089
,,Q4901081
,,Q4918967
,,Q4942860
,,Q5055167
,,Q5238177
,,Q5291619
,,Q5297485
,,Q5358546
,,Q5466559
,,Q5469760
,,Q5562993
,,Q5583259
,,Q5611641
,,Q5618474
,,Q5897362
,,Q5980941
,,Q6360234
,,Q6681317
,,Q6726309
,,Q6738864
,,Q6740969
,,Q6765043
,,Q6783406
,,Q6961952
,,Q7033947
,,Q7046801
,,Q7099363
,,Q7160844
,,Q7246497
,,Q7417065
,,Q7488712
,,Q7560379
,,Q7598572
,,Q7689627
,,Q7731283
,,Q7746697
,,Q7760659
,,Q7777730
,,Q7824249
,,Q7918201
,,Q8046326
,,Q8050263
,,Q11739640
,,Q12018
923000,2500000,Q214723
,,Q284162
,,Q316954
,,Q507792
,,Q508410
,,Q596541
,,Q601646
,,Q826327
22000000,25800000,Q1130317
,,Q1138114
,,Q1150708
,,Q1193515
,,Q1211961
,,Q1244791
,,Q1445520
,,Q1476932
,,Q1571941
,,Q3220287
,,Q3280427
,,Q3366044
,,Q3399700
,,Q3414468
,2373,Q3415982
,,Q3625296
,,Q4340057
,,Q4534637
,,Q4655525
,,Q4660203
,,Q4662781
,,Q4662823
,,Q4731164
,,Q4926526
,,Q5005988
,,Q5032663
,,Q5051654
,,Q5072710
,,Q5185474
,,Q5245272
,,Q5247365
,,Q5350199
,,Q5508643
,,Q5521250
,,Q5618485
4273248,1610864,Q5741182
,,Q6036810
,,Q6492726
,,Q6733834
,,Q6809480
,,Q6963383
,,Q7019297
,,Q7045985
,,Q7092944
,,Q7111613
,,Q7134355
,,Q7136593
,,Q7409007
,,Q7457270
,,Q7494994
,,Q7546994
,,Q7564989
,,Q7597469
,,Q7717948
,709038,Q7719728
,,Q7736339
,,Q7736452
,,Q7738835
,,Q7745117
,,Q7769913
,,Q7783784
,,Q7810876
,,Q7846564
,,Q7859028
,,Q7999720
,,Q9293359
,,Q12124737
,,Q12126630
,,Q13003535
,,Q16250614
,,Q21042323
,206700000,Q204057
,,Q381731
,,Q464410
1785000,,Q473491
,,Q482436
,,Q543931
10000000,,Q560008
80000000,54000000,Q752989
16000000,72179579,Q759359
,,Q910900
,,Q945593
,,Q1084746
,,Q1169667
,,Q1170347
,,Q1335608
,,Q1403042
,,Q1419066
,,Q1723175
1380000,14056,Q1779674
,,Q2060364
,,Q2593159
,,Q2713469
,,Q2961955
,,Q2992524
,,Q3205148
,,Q3397699
,,Q3417460
,,Q3418118
,,Q3429548
,,Q3488987
,,Q3507416
,,Q3520078
,,Q3521313
,,Q3531211
,,Q3536274
,,Q3607583
,,Q3821996
,,Q3829070
,,Q4335303
,,Q4662820
,,Q4689076
,,Q4848916
,,Q5027902
,,Q5068749
,,Q5086141
,,Q5121783
,,Q5147944
,,Q5269792
,,Q5276704
,,Q5325317
,,Q5328905
,,Q5375178
,,Q5469186
,,Q5577902
,,Q5682555
,,Q6116806
,,Q6122525
,,Q6158272
,,Q6351654
,,Q6671608
,,Q6691347
,,Q6691588
,,Q6841262
,,Q6946178
,,Q6948746
,,Q7044317
,,Q7121463
,,Q7172363
,,Q7356057
,,Q7379912
,,Q7428906
,,Q7459779
,,Q7493090
,,Q7518110
,,Q7535448
,,Q7559454
,,Q7560273
,,Q7573234
,,Q7647411
,,Q7654081
,,Q7718472
,,Q7739366
,,Q7756816
,,Q7762358
,,Q7763112
,,Q7769350
,,Q7797831
,,Q8024142
,,Q8051219
,,Q12129690
,,Q13114692
,,Q13437350
,,Q125058
,,Q185377
7500000,145793296,Q211373
,,Q432138
,24955,Q497326
,,Q515572
,,Q611378
777777,2437000,Q783365
,,Q877231
,,Q885295
,,Q1004567
,,Q1138004
,,Q1170546
,,Q1171341
,,Q1172875
,,Q1213195
,,Q1413403
,,Q1455699
,,Q1507513
,,Q1746058
,,Q1762798
,,Q1989689
,,Q2154979
,,Q2328102
,,Q2497114
,,Q2576243
,,Q2597865
,,Q2612911
,,Q2636971
,,Q2821662
,,Q2873708
,,Q3203497
,,Q3209537
,,Q3225937
,,Q3348518
,,Q3499917
,,Q3682846
,,Q3686840
,,Q3725901
,,Q3819982
,,Q3887593
,,Q4092977
,,Q4315388
,,Q4658567
,,Q4697088
,,Q4784125
,,Q4967148
,,Q5021553
,,Q5098451
,,Q5269509
,,Q5269734
,,Q5435046
,,Q5468276
,55365,Q5937650
,,Q6364072
,,Q6455548
,,Q6518099
,,Q6675680
,,Q6779689
,,Q6883285
,,Q6943950
,,Q7033917
,,Q7081859
,,Q7110683
,,Q7124138
,,Q7158205
,,Q7168531
,,Q7261423
,,Q7317888
,,Q7627716
,,Q7662453
,,Q7718807
,,Q7723419
,,Q7770343
,,Q7770559
,,Q7775501
,,Q7783708
,,Q7786558
,,Q7883122
,,Q7907790
,,Q7924222
,,Q7929377
,,Q12126507
,,Q12976360
,,Q140267
,,Q182184
,,Q452235
8500000,70600000,Q466781
,,Q532633
,,Q579480
,,Q587669
,,Q850312
,,Q868706
,,Q909561
,,Q1025096
,,Q1078890
,,Q1132978
,,Q1138798
,,Q1216559
,,Q1307030
,,Q1507343
,,Q1516610
9000000,20845016,Q1534298
,,Q1760818
,,Q1766848
,,Q1790526
,,Q1824100
,,Q2037430
,,Q2038667
,,Q2386746
,,Q2395159
,,Q2552456
,,Q2587881
1400000,,Q2624514
,,Q2758003
,,Q3050556
,,Q3176321
,,Q3445514
,,Q3477220
,,Q3897298
,,Q3992048
,,Q4368353
,,Q4658046
,,Q4662822
,,Q4765976
,,Q4857373
,,Q5072660
,,Q5089355
,,Q5120386
,,Q5223232
,,Q5302939
,,Q5316844
,,Q5463413
,,Q5620102
,,Q5746603
,,Q5885699
,,Q5937601
,,Q5943628
,,Q5967431
,,Q6888785
,,Q6929334
,,Q6932224
,,Q7046348
,,Q7190559
,,Q7190679
,,Q7278401
,,Q7303846
,,Q7321633
,,Q7366516
,,Q7372296
,,Q7409390
,,Q7521609
,,Q7563796
,,Q7630405
,,Q7677757
,,Q7721042
,,Q7733989
,,Q7734380
,,Q7738818
,,Q7753615
,,Q7754777
,,Q7771529
,,Q7846521
,,Q7903521
,,Q7970762
,,Q8030684
,,Q11030911
,,Q14948537
,,Q15039592
,,Q16251990
,,Q16252302
,,Q16255410
,,Q16993469
,,Q3092
,,Q61874
,,Q83791
,,Q252097
,,Q490764
,,Q497250
,212700000,Q532372
,,Q600371
,,Q600904
20000000,10000000,Q617833
,,Q625476
,,Q705802
,,Q778205
,,Q822177
,,Q845355
,,Q869476
,,Q923009
,,Q1016657
,,Q1060298
,,Q1167846
,,Q1193773
,,Q1400390
,,Q1542915
,,Q1546041
,,Q1571203
,,Q1675151
,,Q1702677
,,Q1747149
,,Q1761851
,,Q1783269
,,Q2321552
,,Q2497096
,168100,Q2527730
,,Q2750096
,,Q2913388
50000,,Q2963591
,,Q3067343
,,Q3227034
,,Q3236150
,,Q3375409
,,Q3427528
,,Q3522247
,,Q4508283
,,Q4730359
,,Q4740799
,,Q4840908
,,Q4863774
,,Q4996798
,,Q5058811
,,Q5071348
,,Q5185521
,,Q5195297
,,Q5238678
,,Q5254005
,,Q5284708
,,Q5332976
,,Q5370200
,,Q5391778
,,Q5477938
,,Q5694926
,,Q5907137
,,Q6075477
,,Q6434872
,,Q6461653
,,Q6721281
,,Q6747604
,,Q6827059
,,Q6948776
,,Q6949817
,,Q7004285
,,Q7091876
,,Q7130290
,,Q7137159
,,Q7203313
,,Q7263005
,,Q7283568
,,Q7305044
,,Q7354120
,,Q7432164
,,Q7444445
,,Q7682918
,,Q7701478
,,Q7721027
,,Q7752078
,,Q7859248
,,Q7924672
,,Q10540690
,,Q12126544
,,Q171193
,,Q375512
5000000,,Q387370
,,Q444525
,,Q449207
,,Q544478
,,Q560089
,,Q577219
,,Q587921
,,Q597045
,,Q603679
,,Q609573
,,Q681225
30000000,,Q951900
,,Q1056859
,,Q1143802
,,Q1169559
,,Q1191318
,1791176,Q1515931
,,Q1571358
,,Q1942797
,,Q1959378
,,Q2010476
,,Q2252959
,,Q2394807
,,Q2396738
,,Q2398526
,,Q2515772
,,Q3094099
,,Q3281809
,,Q3988560
,,Q4109856
,,Q4126730
,,Q4324882
,,Q4630416
,,Q4747374
,,Q4899181
,,Q4968198
,,Q5026916
,,Q5096265
,,Q5158030
,,Q5306763
,,Q5327183
,,Q5377379
,,Q5377380
,,Q5417169
,,Q5438262
,,Q5745340
,,Q6025387
,,Q6084111
,,Q6364107
,,Q6396451
,,Q6426661
,,Q6453020
,,Q6463018
,,Q6517841
,,Q6519118
,,Q6691842
,,Q6786874
,,Q6787591
,,Q6898706
,,Q6942503
,,Q7258171
,,Q7332960
,,Q7423672
,,Q7541992
,,Q7618853
,,Q7639835
,,Q7653816
,,Q7685845
,,Q7716072
,,Q7740849
,,Q7741541
,,Q7774572
,,Q7782775
,,Q10944005
,,Q13009534
,,Q13638153
,,Q16246007
,,Q31183780
416911,,Q45386
,,Q164080
,,Q186445
,,Q280186
,,Q390371
20000000,4627375,Q519619
,,Q522962
,,Q586836
,,Q647814
,,Q782913
,,Q861813
,40346186,Q919945
,,Q949104
,,Q957606
,,Q977196
68000000,193921372,Q1048846
,,Q1057720
,,Q1171366
,,Q1194295
,,Q1329136
,,Q1575670
,,Q1634612
,,Q1937942
,,Q2132193
,,Q2296517
,,Q2360724
,,Q2533411
,,Q2680344
,,Q2699600
,,Q3202311
,,Q3571123
,,Q3736095
,,Q3824104
,,Q4373695
,,Q4662707
,,Q4751233
,,Q4826648
,,Q4829692
,,Q4846662
,,Q4853930
,,Q4880811
,,Q4887723
,,Q4896341
,,Q4922071
,,Q5226579
,,Q5287821
,,Q5295801
,,Q5308224
,,Q5317038
,,Q5420538
,13902,Q5429796
,,Q5641781
,,Q5642507
,,Q5742679
,,Q5893831
,,Q6413945
,,Q6461453
,,Q6557099
,,Q6559898
,,Q6798473
,,Q6818003
,,Q6961714
,,Q7004016
,,Q7158706
,,Q7308277
,,Q7458398
,,Q7560385
,,Q7621780
,,Q7652134
,,Q7680434
,,Q7699349
,,Q7702661
,,Q7736587
,,Q7737619
,,Q7748946
,,Q7772694
,,Q7776907
,,Q7797967
,,Q7855763
,,Q7858973
,,Q7936526
,,Q12448457
,,Q50969
,,Q263736
,,Q277314
,,Q335900
,,Q477523
650000,,Q493164
1200000,16300000,Q531362
,,Q659442
,,Q674929
,,Q699559
,,Q757857
,,Q850276
,,Q905129
,,Q913674
,,Q922783
,,Q1103047
,,Q1114312
,,Q1169609
,,Q1315787
,,Q1347896
,,Q1508566
,,Q1637024
,,Q1984979
,,Q2033247
,,Q2330129
,,Q2383132
,,Q2419797
,,Q2445729
,,Q2620813
,,Q2659998
,,Q2675608
,,Q3082893
,,Q3087314
,,Q3220239
300000,2032311,Q3226852
,,Q3487453
,,Q3489792
,,Q3553275
,,Q3599878
,,Q3989169
,,Q4184510
,,Q4477232
,,Q4637593
,,Q4658308
,,Q4899710
,,Q4900719
,,Q4977847
,,Q5048438
,,Q5276620
,,Q5299329
,,Q5352452
,,Q5359283
,,Q5359891
,,Q5395692
,,Q5417931
,,Q5923667
,,Q5967330
,,Q6302767
,,Q6463181
,,Q6726439
,,Q6810746
,,Q6818865
,,Q7166845
,,Q7195674
,,Q7288563
,,Q7354659
,,Q7377507
,,Q7380675
,,Q7557211
,,Q7603397
,,Q7718657
,,Q7729932
,,Q7769188
,,Q7773423
,,Q7833968
,,Q7835914
,,Q7881869
,,Q7995234
,,Q10523903
,,Q11864095
,,Q12124997
,,Q12126572
,,Q12976955
,,Q16249182
,,Q240194
,,Q523398
,,Q543829
,,Q551944
,,Q946471
,,Q974427
,,Q1144787
,,Q1145082
35000000,,Q1167200
,,Q1219233
,,Q1322943
,,Q1427781
,,Q1435557
,,Q1470523
,,Q1759482
,,Q2064189
,,Q2307917
,,Q2338572
,,Q2504322
,,Q2617315
,,Q2665150
,,Q2928239
,,Q3072220
,,Q3221713
,,Q3267380
,,Q3294573
,,Q3305071
,,Q3349493
,,Q3549878
,,Q3574720
,,Q3635236
,,Q3794003
,,Q3808166
,,Q3823800
,,Q3824532
,,Q3905959
,,Q4571676
,,Q4661105
,,Q4832487
,,Q4838035
,,Q4879071
,,Q5432883
,,Q5451277
,,Q5464739
,,Q5475202
,,Q5578480
,,Q5681786
,,Q5911826
,,Q5918345
,,Q6360384
,,Q6416957
,,Q6423171
,,Q6469238
,,Q6672492
,,Q6684192
,,Q6797857
,,Q7033239
,,Q7071442
,,Q7135125
,,Q7228912
,,Q7428894
,,Q7585860
